ENS ID,Transcript length (including UTRs and CDS),Chromosome,HGNC symbol
ENSG00000224080,,3,
ENSG00000271993,,3,
ENSG00000231449,,3,
ENSG00000238929,,3,
ENSG00000271653,,3,
ENSG00000270194,,3,
ENSG00000176354,,3,
ENSG00000144674,,3,
ENSG00000230409,,3,
ENSG00000222208,,3,
ENSG00000239105,,3,
ENSG00000199075,,3,
ENSG00000200579,,3,
ENSG00000201965,,3,
ENSG00000199514,,3,
ENSG00000207512,,3,
ENSG00000185313,,3,
ENSG00000222719,,3,
ENSG00000231243,,3,
ENSG00000168356,,3,
ENSG00000215941,,3,
ENSG00000206708,,3,
ENSG00000114742,,3,
ENSG00000114745,,3,
ENSG00000168026,,3,
ENSG00000144655,,3,
ENSG00000168334,,3,
ENSG00000215034,,3,
ENSG00000168329,,3,
ENSG00000270367,,3,
ENSG00000179934,,3,
ENSG00000228168,,3,
ENSG00000238267,,3,
ENSG00000223668,,3,
ENSG00000144659,,3,
ENSG00000168028,,3,
ENSG00000202363,,3,
ENSG00000264724,,3,
ENSG00000168314,,3,
ENSG00000230757,,3,
ENSG00000170011,,3,
ENSG00000201570,,3,
ENSG00000265327,,3,
ENSG00000202517,,3,
ENSG00000114784,,3,
ENSG00000223797,,3,
ENSG00000230274,,3,
ENSG00000168032,,3,
ENSG00000188846,,3,
ENSG00000272452,,3,
ENSG00000177873,,3,
ENSG00000199906,,3,
ENSG00000177842,,3,
ENSG00000172888,,3,
ENSG00000234067,,3,
ENSG00000226845,,3,
ENSG00000226302,,3,
ENSG00000229072,,3,
ENSG00000234287,,3,
ENSG00000231873,,3,
ENSG00000233096,,3,
ENSG00000233919,,3,
ENSG00000168036,,3,
ENSG00000168038,,3,
ENSG00000221337,,3,
ENSG00000252409,,3,
ENSG00000222942,,3,
ENSG00000223513,,3,
ENSG00000251986,,3,
ENSG00000212145,,3,
ENSG00000234270,,3,
ENSG00000235339,,3,
ENSG00000182606,,3,
ENSG00000229339,,3,
ENSG00000234562,,3,
ENSG00000222872,,3,
ENSG00000187094,,3,
ENSG00000231280,,3,
ENSG00000229572,,3,
ENSG00000157093,,3,
ENSG00000239181,,3,
ENSG00000235787,,3,
ENSG00000114812,,3,
ENSG00000232354,,3,
ENSG00000093183,,3,
ENSG00000008324,,3,
ENSG00000114857,,3,
ENSG00000230084,,3,
ENSG00000114853,,3,
ENSG00000240203,,3,
ENSG00000157119,,3,
ENSG00000010282,,3,
ENSG00000230970,,3,
ENSG00000244607,,3,
ENSG00000173811,,3,
ENSG00000225611,,3,
ENSG00000181061,,3,
ENSG00000144648,,3,
ENSG00000235288,,3,
ENSG00000180432,,3,
ENSG00000236459,,3,
ENSG00000182983,,3,
ENSG00000206552,,3,
ENSG00000240747,,3,
ENSG00000144649,,3,
ENSG00000232375,,3,
ENSG00000144647,,3,
ENSG00000227245,,3,
ENSG00000222331,,3,
ENSG00000163788,,3,
ENSG00000241939,,3,
ENSG00000271941,,3,
ENSG00000234617,,3,
ENSG00000160746,,3,
ENSG00000251811,,3,
ENSG00000223916,,3,
ENSG00000011198,,3,
ENSG00000235886,,3,
ENSG00000271192,,3,
ENSG00000272121,,3,
ENSG00000252980,,3,
ENSG00000207954,,3,
ENSG00000261786,,3,
ENSG00000173769,,3,
ENSG00000271937,,3,
ENSG00000179152,,3,
ENSG00000225873,,3,
ENSG00000185219,,3,
ENSG00000178917,,3,
ENSG00000264774,,3,
ENSG00000214825,,3,
ENSG00000196345,,3,
ENSG00000236869,,3,
ENSG00000144792,,3,
ENSG00000214820,,3,
ENSG00000186448,,3,
ENSG00000233509,,3,
ENSG00000169981,,3,
ENSG00000272077,,3,
ENSG00000235805,,3,
ENSG00000196653,,3,
ENSG00000186446,,3,
ENSG00000163807,,3,
ENSG00000163808,,3,
ENSG00000238958,,3,
ENSG00000169964,,3,
ENSG00000163810,,3,
ENSG00000235845,,3,
ENSG00000163812,,3,
ENSG00000227123,,3,
ENSG00000075914,,3,
ENSG00000163815,,3,
ENSG00000252410,,3,
ENSG00000163814,,3,
ENSG00000224094,,3,
ENSG00000249992,,3,
ENSG00000202268,,3,
ENSG00000251927,,3,
ENSG00000244357,,6,
ENSG00000201635,,3,
ENSG00000264306,,3,
ENSG00000251967,,3,
ENSG00000178038,,3,
ENSG00000181585,,3,
ENSG00000206549,,3,
ENSG00000261603,,3,
ENSG00000188086,,3,
ENSG00000238013,,3,
ENSG00000226074,,3,
ENSG00000178055,,3,
ENSG00000160808,,3,
ENSG00000160801,,3,
ENSG00000268537,,3,
ENSG00000160799,,3,
ENSG00000160796,,3,
ENSG00000236409,,3,
ENSG00000181555,,3,
ENSG00000251938,,3,
ENSG00000227398,,3,
ENSG00000088727,,3,
ENSG00000239128,,3,
ENSG00000114648,,3,
ENSG00000260236,,3,
ENSG00000076201,,3,
ENSG00000114650,,3,
ENSG00000238350,,3,
ENSG00000163832,,3,
ENSG00000271161,,3,
ENSG00000272110,,3,
ENSG00000266443,,3,
ENSG00000244732,,3,
ENSG00000114646,,3,
ENSG00000173473,,3,
ENSG00000214773,,3,
ENSG00000235695,,3,
ENSG00000266457,,3,
ENSG00000132153,,3,
ENSG00000221585,,3,
ENSG00000047849,,3,
ENSG00000199591,,3,
ENSG00000224895,,3,
ENSG00000270285,,3,
ENSG00000265078,,3,
ENSG00000236768,,3,
ENSG00000164045,,3,
ENSG00000235627,,3,
ENSG00000253056,,3,
ENSG00000231884,,3,
ENSG00000265483,,3,
ENSG00000199476,,3,
ENSG00000252466,,3,
ENSG00000265053,,3,
ENSG00000164054,,3,
ENSG00000264209,,3,
ENSG00000114268,,3,
ENSG00000145040,,3,
ENSG00000211535,,3,
ENSG00000263898,,3,
ENSG00000178537,,3,
ENSG00000221883,,3,
ENSG00000177479,,3,
ENSG00000235236,,3,
ENSG00000223343,,3,
ENSG00000178467,,3,
ENSG00000178252,,3,
ENSG00000178149,,3,
ENSG00000199032,,3,
ENSG00000178057,,3,
ENSG00000207605,,3,
ENSG00000178035,,3,
ENSG00000272434,,3,
ENSG00000198218,,3,
ENSG00000241461,,3,
ENSG00000172053,,3,
ENSG00000172046,,3,
ENSG00000264633,,3,
ENSG00000201301,,3,
ENSG00000263506,,3,
ENSG00000263651,,3,
ENSG00000183763,,3,
ENSG00000164076,,3,
ENSG00000264706,,3,
ENSG00000234667,,3,
ENSG00000207922,,3,
ENSG00000012171,,3,
ENSG00000179564,,3,
ENSG00000214706,,3,
ENSG00000186792,,3,
ENSG00000243477,,3,
ENSG00000114378,,3,
ENSG00000068001,,3,
ENSG00000114383,,3,
ENSG00000202322,,3,
ENSG00000272543,,3,
ENSG00000145050,,3,
ENSG00000179837,,3,
ENSG00000145041,,3,
ENSG00000270692,,3,
ENSG00000164080,,3,
ENSG00000221015,,3,
ENSG00000164081,,3,
ENSG00000201595,,3,
ENSG00000164082,,3,
ENSG00000214686,,3,
ENSG00000224792,,3,
ENSG00000229972,,3,
ENSG00000184345,,3,
ENSG00000241789,,3,
ENSG00000235455,,3,
ENSG00000214681,,3,
ENSG00000173389,,3,
ENSG00000114767,,3,
ENSG00000041880,,3,
ENSG00000256097,,3,
ENSG00000164091,,3,
ENSG00000199150,,3,
ENSG00000168237,,3,
ENSG00000242797,,3,
ENSG00000114841,,3,
ENSG00000239557,,3,
ENSG00000163930,,3,
ENSG00000010318,,3,
ENSG00000010319,,3,
ENSG00000252768,,3,
ENSG00000221518,,3,
ENSG00000252787,,3,
ENSG00000212493,,3,
ENSG00000238862,,3,
ENSG00000222345,,3,
ENSG00000212452,,3,
ENSG00000055957,,3,
ENSG00000162267,,3,
ENSG00000055955,,3,
ENSG00000239799,,3,
ENSG00000272573,,3,
ENSG00000213533,,3,
ENSG00000163935,,3,
ENSG00000266635,,3,
ENSG00000242142,,3,
ENSG00000163933,,3,
ENSG00000163932,,3,
ENSG00000252504,,3,
ENSG00000163931,,3,
ENSG00000238565,,3,
ENSG00000162290,,3,
ENSG00000263406,,3,
ENSG00000206902,,3,
ENSG00000207109,,3,
ENSG00000212608,,3,
ENSG00000227224,,3,
ENSG00000157388,,3,
ENSG00000251987,,3,
ENSG00000264327,,3,
ENSG00000271916,,3,
ENSG00000016391,,3,
ENSG00000056736,,3,
ENSG00000271976,,3,
ENSG00000113812,,3,
ENSG00000222888,,3,
ENSG00000113811,,3,
ENSG00000242983,,3,
ENSG00000157445,,3,
ENSG00000229806,,3,
ENSG00000265992,,3,
ENSG00000243715,,3,
ENSG00000144771,,3,
ENSG00000239991,,3,
ENSG00000243572,,3,
ENSG00000240708,,3,
ENSG00000242568,,3,
ENSG00000242775,,3,
ENSG00000114251,,3,
ENSG00000244586,,3,
ENSG00000242317,,3,
ENSG00000187672,,3,
ENSG00000240777,,3,
ENSG00000264013,,3,
ENSG00000200379,,3,
ENSG00000200238,,3,
ENSG00000180376,,3,
ENSG00000163946,,3,
ENSG00000163947,,3,
ENSG00000240198,,3,
ENSG00000186451,,3,
ENSG00000272202,,3,
ENSG00000144730,,3,
ENSG00000229863,,3,
ENSG00000163666,,3,
ENSG00000238905,,3,
ENSG00000212392,,3,
ENSG00000206918,,3,
ENSG00000202428,,3,
ENSG00000206815,,3,
ENSG00000210841,,3,
ENSG00000223192,,3,
ENSG00000244161,,3,
ENSG00000163687,,3,
ENSG00000163686,,3,
ENSG00000163684,,3,
ENSG00000273493,,3,
ENSG00000168297,,3,
ENSG00000269415,,3,
ENSG00000212211,,3,
ENSG00000252420,,3,
ENSG00000252184,,3,
ENSG00000244632,,3,
ENSG00000252449,,3,
ENSG00000252662,,3,
ENSG00000252301,,3,
ENSG00000200222,,3,
ENSG00000212340,,3,
ENSG00000264871,,3,
ENSG00000224503,,3,
ENSG00000264716,,3,
ENSG00000202071,,3,
ENSG00000206759,,3,
ENSG00000241587,,3,
ENSG00000266400,,3,
ENSG00000212095,,3,
ENSG00000252828,,3,
ENSG00000265355,,3,
ENSG00000144746,,3,
ENSG00000163380,,3,
ENSG00000114541,,3,
ENSG00000239263,,3,
ENSG00000240265,,3,
ENSG00000240842,,3,
ENSG00000241667,,3,
ENSG00000241665,,3,
ENSG00000265722,,3,
ENSG00000222615,,3,
ENSG00000206939,,3,
ENSG00000221382,,3,
ENSG00000114861,,3,
ENSG00000244203,,3,
ENSG00000221264,,3,
ENSG00000242094,,3,
ENSG00000270562,,3,
ENSG00000163412,,3,
ENSG00000170837,,3,
ENSG00000163421,,3,
ENSG00000239250,,3,
ENSG00000244130,,3,
ENSG00000241163,,3,
ENSG00000273461,,3,
ENSG00000239350,,3,
ENSG00000242609,,3,
ENSG00000243083,,3,
ENSG00000272774,,3,
ENSG00000242618,,3,
ENSG00000212070,,3,
ENSG00000238568,,3,
ENSG00000199469,,3,
ENSG00000222838,,3,
ENSG00000238959,,3,
ENSG00000238416,,3,
ENSG00000252651,,3,
ENSG00000223247,,3,
ENSG00000252937,,3,
ENSG00000239119,,3,
ENSG00000212585,,3,
ENSG00000263689,,3,
ENSG00000242638,,3,
ENSG00000266780,,3,
ENSG00000263782,,3,
ENSG00000266685,,3,
ENSG00000221602,,3,
ENSG00000221795,,3,
ENSG00000265592,,3,
ENSG00000222883,,3,
ENSG00000212104,,3,
ENSG00000199520,,3,
ENSG00000206891,,3,
ENSG00000264841,,3,
ENSG00000243957,,3,
ENSG00000222574,,3,
ENSG00000240964,,3,
ENSG00000265193,,3,
ENSG00000216116,,3,
ENSG00000222389,,3,
ENSG00000221380,,3,
ENSG00000266652,,3,
ENSG00000266025,,3,
ENSG00000264084,,3,
ENSG00000201410,,3,
ENSG00000251773,,3,
ENSG00000239767,,3,
ENSG00000222934,,3,
ENSG00000241328,,3,
ENSG00000206538,,3,
ENSG00000241293,,3,
ENSG00000264119,,3,
ENSG00000083937,,3,
ENSG00000064835,,3,
ENSG00000239829,,3,
ENSG00000240902,,3,
ENSG00000240255,,3,
ENSG00000239572,,3,
ENSG00000200703,,3,
ENSG00000221059,,3,
ENSG00000179097,,3,
ENSG00000163320,,3,
ENSG00000229729,,3,
ENSG00000241535,,3,
ENSG00000175105,,3,
ENSG00000179021,,3,
ENSG00000242159,,3,
ENSG00000207316,,3,
ENSG00000242365,,3,
ENSG00000242705,,3,
ENSG00000241861,,3,
ENSG00000044524,,3,
ENSG00000240951,,3,
ENSG00000240309,,3,
ENSG00000212598,,3,
ENSG00000222490,,3,
ENSG00000189002,,3,
ENSG00000271024,,3,
ENSG00000251727,,3,
ENSG00000184500,,3,
ENSG00000201339,,3,
ENSG00000200366,,3,
ENSG00000169379,,3,
ENSG00000239614,,3,
ENSG00000178750,,3,
ENSG00000178700,,3,
ENSG00000178694,,3,
ENSG00000242457,,3,
ENSG00000253062,,3,
ENSG00000178660,,3,
ENSG00000242911,,3,
ENSG00000234629,,3,
ENSG00000239589,,3,
ENSG00000244048,,3,
ENSG00000244681,,3,
ENSG00000221477,,3,
ENSG00000271671,,3,
ENSG00000243547,,3,
ENSG00000216136,,3,
ENSG00000241815,,3,
ENSG00000199286,,3,
ENSG00000269028,,3,
ENSG00000218754,,3,
ENSG00000212031,,3,
ENSG00000241018,,3,
ENSG00000176243,,3,
ENSG00000080224,,3,
ENSG00000251172,,3,
ENSG00000261292,,3,
ENSG00000113966,,3,
ENSG00000233280,,3,
ENSG00000080200,,3,
ENSG00000170854,,3,
ENSG00000183185,,3,
ENSG00000250750,,3,
ENSG00000213439,,3,
ENSG00000196578,,3,
ENSG00000249225,,3,
ENSG00000251090,,3,
ENSG00000248365,,3,
ENSG00000231192,,3,
ENSG00000236032,,3,
ENSG00000233412,,3,
ENSG00000249321,,3,
ENSG00000249975,,3,
ENSG00000248507,,3,
ENSG00000251088,,3,
ENSG00000187900,,3,
ENSG00000230301,,3,
ENSG00000197938,,3,
ENSG00000232535,,3,
ENSG00000196098,,3,
ENSG00000206536,,3,
ENSG00000244653,,3,
ENSG00000232382,,3,
ENSG00000231861,,3,
ENSG00000080822,,3,
ENSG00000080819,,3,
ENSG00000250562,,3,
ENSG00000248839,,3,
ENSG00000154165,,3,
ENSG00000240827,,3,
ENSG00000266233,,3,
ENSG00000244153,,3,
ENSG00000239445,,3,
ENSG00000064225,,3,
ENSG00000249274,,3,
ENSG00000057019,,3,
ENSG00000206712,,3,
ENSG00000239462,,3,
ENSG00000207331,,3,
ENSG00000240476,,3,
ENSG00000241305,,3,
ENSG00000240572,,3,
ENSG00000266030,,3,
ENSG00000243296,,3,
ENSG00000243089,,3,
ENSG00000244464,,3,
ENSG00000144810,,3,
ENSG00000273374,,3,
ENSG00000184220,,3,
ENSG00000168386,,3,
ENSG00000264897,,3,
ENSG00000261533,,3,
ENSG00000235156,,3,
ENSG00000238377,,3,
ENSG00000243974,,3,
ENSG00000036054,,3,
ENSG00000114021,,3,
ENSG00000273488,,3,
ENSG00000154174,,3,
ENSG00000206535,,3,
ENSG00000181458,,3,
ENSG00000144820,,3,
ENSG00000252989,,3,
ENSG00000243495,,3,
ENSG00000114354,,3,
ENSG00000154175,,3,
ENSG00000213431,,3,
ENSG00000201642,,3,
ENSG00000242573,,3,
ENSG00000238312,,3,
ENSG00000081148,,3,
ENSG00000138468,,3,
ENSG00000241738,,3,
ENSG00000232830,,3,
ENSG00000201554,,3,
ENSG00000238525,,3,
ENSG00000175841,,3,
ENSG00000174173,,3,
ENSG00000081154,,3,
ENSG00000242299,,3,
ENSG00000243396,,3,
ENSG00000252348,,3,
ENSG00000212319,,3,
ENSG00000201511,,3,
ENSG00000066422,,3,
ENSG00000201121,,3,
ENSG00000256628,,3,
ENSG00000114391,,3,
ENSG00000244119,,3,
ENSG00000182504,,3,
ENSG00000144815,,3,
ENSG00000144802,,3,
ENSG00000214407,,3,
ENSG00000202177,,3,
ENSG00000241280,,3,
ENSG00000170044,,3,
ENSG00000241754,,3,
ENSG00000201065,,3,
ENSG00000201922,,3,
ENSG00000236691,,3,
ENSG00000265328,,3,
ENSG00000240107,,3,
ENSG00000243195,,3,
ENSG00000265076,,3,
ENSG00000214405,,3,
ENSG00000243635,,3,
ENSG00000170017,,3,
ENSG00000114423,,3,
ENSG00000244652,,3,
ENSG00000200610,,3,
ENSG00000200361,,3,
ENSG00000242759,,3,
ENSG00000239997,,3,
ENSG00000241787,,3,
ENSG00000239632,,3,
ENSG00000242214,,3,
ENSG00000242836,,3,
ENSG00000249580,,3,
ENSG00000243658,,3,
ENSG00000240034,,3,
ENSG00000250630,,3,
ENSG00000239586,,3,
ENSG00000240796,,3,
ENSG00000252626,,3,
ENSG00000239455,,3,
ENSG00000243701,,3,
ENSG00000239828,,3,
ENSG00000241218,,3,
ENSG00000272597,,3,
ENSG00000220989,,3,
ENSG00000138483,,3,
ENSG00000273125,,3,
ENSG00000114439,,3,
ENSG00000241469,,3,
ENSG00000240423,,3,
ENSG00000196776,,3,
ENSG00000271856,,3,
ENSG00000114446,,3,
ENSG00000114455,,3,
ENSG00000221724,,3,
ENSG00000243188,,3,
ENSG00000144821,,3,
ENSG00000241634,,3,
ENSG00000163507,,3,
ENSG00000202379,,3,
ENSG00000198919,,3,
ENSG00000241777,,3,
ENSG00000163515,,3,
ENSG00000163519,,3,
ENSG00000138472,,3,
ENSG00000114487,,3,
ENSG00000221633,,3,
ENSG00000239314,,3,
ENSG00000241224,,3,
ENSG00000261364,,3,
ENSG00000214381,,3,
ENSG00000252889,,3,
ENSG00000239288,,3,
ENSG00000163530,,3,
ENSG00000121570,,3,
ENSG00000241257,,3,
ENSG00000244561,,3,
ENSG00000230618,,3,
ENSG00000228980,,3,
ENSG00000244196,,3,
ENSG00000252541,,3,
ENSG00000265956,,3,
ENSG00000242029,,3,
ENSG00000271249,,3,
ENSG00000214380,,3,
ENSG00000243945,,3,
ENSG00000240895,,3,
ENSG00000221206,,3,
ENSG00000244722,,3,
ENSG00000201426,,3,
ENSG00000206532,,3,
ENSG00000242242,,3,
ENSG00000177707,,3,
ENSG00000153283,,3,
ENSG00000239311,,3,
ENSG00000244142,,3,
ENSG00000240787,,3,
ENSG00000177494,,3,
ENSG00000244720,,3,
ENSG00000240891,,3,
ENSG00000240766,,3,
ENSG00000144824,,3,
ENSG00000144827,,3,
ENSG00000144834,,3,
ENSG00000239439,,3,
ENSG00000176040,,3,
ENSG00000114529,,3,
ENSG00000207940,,3,
ENSG00000174500,,3,
ENSG00000261488,,3,
ENSG00000172139,,3,
ENSG00000244144,,3,
ENSG00000239482,,3,
ENSG00000091972,,3,
ENSG00000243081,,3,
ENSG00000186265,,3,
ENSG00000242525,,3,
ENSG00000144848,,3,
ENSG00000138459,,3,
ENSG00000272761,,3,
ENSG00000091986,,3,
ENSG00000242308,,3,
ENSG00000240893,,3,
ENSG00000242770,,3,
ENSG00000206531,,3,
ENSG00000163606,,3,
ENSG00000272844,,3,
ENSG00000163607,,3,
ENSG00000163608,,3,
ENSG00000240057,,3,
ENSG00000243483,,3,
ENSG00000241219,,3,
ENSG00000238593,,3,
ENSG00000253076,,3,
ENSG00000243795,,3,
ENSG00000144857,,3,
ENSG00000206530,,3,
ENSG00000240751,,3,
ENSG00000243849,,3,
ENSG00000163611,,3,
ENSG00000265253,,3,
ENSG00000241529,,3,
ENSG00000151577,,3,
ENSG00000241490,,3,
ENSG00000240487,,3,
ENSG00000174255,,3,
ENSG00000181847,,3,
ENSG00000259976,,3,
ENSG00000207770,,3,
ENSG00000181722,,3,
ENSG00000241560,,3,
ENSG00000242290,,3,
ENSG00000241295,,3,
ENSG00000264623,,3,
ENSG00000239946,,3,
ENSG00000240002,,3,
ENSG00000242767,,3,
ENSG00000242880,,3,
ENSG00000244157,,3,
ENSG00000172020,,3,
ENSG00000241596,,3,
ENSG00000185565,,3,
ENSG00000243359,,3,
ENSG00000240922,,3,
ENSG00000241397,,3,
ENSG00000241156,,3,
ENSG00000198406,,3,
ENSG00000243197,,3,
ENSG00000265433,,3,
ENSG00000242385,,3,
ENSG00000200372,,3,
ENSG00000243014,,3,
ENSG00000206889,,3,
ENSG00000239268,,3,
ENSG00000240393,,3,
ENSG00000241213,,3,
ENSG00000242816,,3,
ENSG00000243276,,3,
ENSG00000144847,,3,
ENSG00000239877,,3,
ENSG00000163424,,3,
ENSG00000114638,,3,
ENSG00000121578,,3,
ENSG00000240254,,3,
ENSG00000031081,,3,
ENSG00000242829,,3,
ENSG00000241155,,3,
ENSG00000207310,,3,
ENSG00000176142,,3,
ENSG00000163389,,3,
ENSG00000272662,,3,
ENSG00000113845,,3,
ENSG00000121594,,3,
ENSG00000272967,,3,
ENSG00000144843,,3,
ENSG00000144837,,3,
ENSG00000242052,,3,
ENSG00000121577,,3,
ENSG00000138495,,3,
ENSG00000183833,,3,
ENSG00000239994,,3,
ENSG00000144852,,3,
ENSG00000240471,,3,
ENSG00000082701,,3,
ENSG00000239835,,3,
ENSG00000241546,,3,
ENSG00000242622,,3,
ENSG00000244308,,3,
ENSG00000244139,,3,
ENSG00000175697,,3,
ENSG00000206721,,3,
ENSG00000240882,,3,
ENSG00000163428,,3,
ENSG00000240661,,3,
ENSG00000242613,,3,
ENSG00000163430,,3,
ENSG00000240774,,3,
ENSG00000244441,,3,
ENSG00000196095,,3,
ENSG00000065518,,3,
ENSG00000113924,,3,
ENSG00000144840,,3,
ENSG00000240452,,3,
ENSG00000243257,,3,
ENSG00000153767,,3,
ENSG00000213371,,3,
ENSG00000243593,,3,
ENSG00000145087,,3,
ENSG00000270782,,3,
ENSG00000264477,,3,
ENSG00000243813,,3,
ENSG00000242103,,3,
ENSG00000051341,,3,
ENSG00000242445,,3,
ENSG00000186103,,3,
ENSG00000238670,,3,
ENSG00000163833,,3,
ENSG00000180353,,3,
ENSG00000243544,,3,
ENSG00000222057,,3,
ENSG00000173230,,3,
ENSG00000173226,,3,
ENSG00000145088,,3,
ENSG00000163406,,3,
ENSG00000263678,,3,
ENSG00000145103,,3,
ENSG00000202388,,3,
ENSG00000114013,,3,
ENSG00000036828,,3,
ENSG00000252170,,3,
ENSG00000221474,,3,
ENSG00000240236,,3,
ENSG00000121552,,3,
ENSG00000160124,,3,
ENSG00000114023,,3,
ENSG00000196981,,3,
ENSG00000272758,,3,
ENSG00000242531,,3,
ENSG00000114030,,3,
ENSG00000270901,,3,
ENSG00000138496,,3,
ENSG00000163840,,3,
ENSG00000173200,,3,
ENSG00000243918,,3,
ENSG00000173193,,3,
ENSG00000169087,,3,
ENSG00000238480,,3,
ENSG00000138463,,3,
ENSG00000273033,,3,
ENSG00000082684,,3,
ENSG00000221211,,3,
ENSG00000065485,,3,
ENSG00000121542,,3,
ENSG00000273454,,3,
ENSG00000173175,,3,
ENSG00000206527,,3,
ENSG00000239523,,3,
ENSG00000065534,,3,
ENSG00000250174,,3,
ENSG00000273123,,3,
ENSG00000207002,,3,
ENSG00000175455,,3,
ENSG00000065371,,3,
ENSG00000238512,,3,
ENSG00000266383,,3,
ENSG00000252751,,3,
ENSG00000263775,,3,
ENSG00000265981,,3,
ENSG00000272947,,3,
ENSG00000252642,,3,
ENSG00000199327,,3,
ENSG00000264986,,3,
ENSG00000252953,,3,
ENSG00000238992,,3,
ENSG00000201800,,3,
ENSG00000252965,,3,
ENSG00000266857,,3,
ENSG00000265166,,3,
ENSG00000221737,,3,
ENSG00000221681,,3,
ENSG00000171084,,3,
ENSG00000189366,,3,
ENSG00000241439,,3,
ENSG00000114547,,3,
ENSG00000114544,,3,
ENSG00000248607,,3,
ENSG00000265911,,3,
ENSG00000250012,,3,
ENSG00000144908,,3,
ENSG00000250218,,3,
ENSG00000272020,,3,
ENSG00000246022,,3,
ENSG00000250934,,3,
ENSG00000251448,,3,
ENSG00000163884,,3,
ENSG00000249833,,3,
ENSG00000163885,,3,
ENSG00000070476,,3,
ENSG00000159650,,3,
ENSG00000180767,,3,
ENSG00000180697,,3,
ENSG00000201968,,3,
ENSG00000197763,,3,
ENSG00000248557,,3,
ENSG00000198284,,3,
ENSG00000248850,,3,
ENSG00000159685,,3,
ENSG00000249558,,3,
ENSG00000114554,,3,
ENSG00000214324,,3,
ENSG00000212556,,3,
ENSG00000243016,,3,
ENSG00000201288,,3,
ENSG00000239620,,3,
ENSG00000244215,,3,
ENSG00000239921,,3,
ENSG00000240562,,3,
ENSG00000163870,,3,
ENSG00000073111,,3,
ENSG00000114631,,3,
ENSG00000221413,,3,
ENSG00000114626,,3,
ENSG00000074416,,3,
ENSG00000187715,,3,
ENSG00000201210,,3,
ENSG00000058262,,3,
ENSG00000175792,,3,
ENSG00000222627,,3,
ENSG00000239608,,3,
ENSG00000212344,,3,
ENSG00000132394,,3,
ENSG00000221067,,3,
ENSG00000179407,,3,
ENSG00000242049,,3,
ENSG00000179348,,3,
ENSG00000244300,,3,
ENSG00000239405,,3,
ENSG00000198685,,3,
ENSG00000163902,,3,
ENSG00000242551,,3,
ENSG00000207130,,3,
ENSG00000075785,,3,
ENSG00000239503,,3,
ENSG00000242992,,3,
ENSG00000244232,,3,
ENSG00000239483,,3,
ENSG00000244065,,3,
ENSG00000243022,,3,
ENSG00000242062,,3,
ENSG00000261159,,3,
ENSG00000231305,,3,
ENSG00000250796,,3,
ENSG00000177646,,3,
ENSG00000114656,,3,
ENSG00000187695,,3,
ENSG00000114654,,3,
ENSG00000249505,,3,
ENSG00000169704,,3,
ENSG00000252435,,3,
ENSG00000238874,,3,
ENSG00000172780,,3,
ENSG00000273174,,3,
ENSG00000240682,,3,
ENSG00000273437,,3,
ENSG00000169714,,3,
ENSG00000241673,,3,
ENSG00000181789,,3,
ENSG00000183624,,3,
ENSG00000184897,,3,
ENSG00000206417,,3,
ENSG00000248916,,3,
ENSG00000270492,,3,
ENSG00000270773,,3,
ENSG00000244932,,3,
ENSG00000251474,,3,
ENSG00000207088,,3,
ENSG00000172771,,3,
ENSG00000129071,,3,
ENSG00000163913,,3,
ENSG00000163914,,3,
ENSG00000178804,,3,
ENSG00000004399,,3,
ENSG00000239437,,3,
ENSG00000248659,,3,
ENSG00000172765,,3,
ENSG00000202412,,3,
ENSG00000252786,,3,
ENSG00000203644,,3,
ENSG00000271270,,3,
ENSG00000250643,,3,
ENSG00000170893,,3,
ENSG00000248459,,3,
ENSG00000249869,,3,
ENSG00000180770,,3,
ENSG00000263767,,3,
ENSG00000251178,,3,
ENSG00000251610,,3,
ENSG00000251287,,3,
ENSG00000248243,,3,
ENSG00000266849,,3,
ENSG00000253540,,3,
ENSG00000249846,,3,
ENSG00000248618,,3,
ENSG00000221270,,3,
ENSG00000250580,,3,
ENSG00000228252,,3,
ENSG00000249253,,3,
ENSG00000172752,,3,
ENSG00000222683,,3,
ENSG00000206384,,3,
ENSG00000196455,,3,
ENSG00000222783,,3,
ENSG00000232829,,3,
ENSG00000017260,,3,
ENSG00000250592,,3,
ENSG00000252894,,3,
ENSG00000249098,,3,
ENSG00000251579,,3,
ENSG00000034533,,3,
ENSG00000114670,,3,
ENSG00000250129,,3,
ENSG00000201550,,3,
ENSG00000212073,,3,
ENSG00000265235,,3,
ENSG00000250608,,3,
ENSG00000246082,,3,
ENSG00000249020,,3,
ENSG00000265859,,3,
ENSG00000238701,,3,
ENSG00000250355,,3,
ENSG00000249725,,3,
ENSG00000144868,,3,
ENSG00000251011,,3,
ENSG00000170819,,3,
ENSG00000249820,,3,
ENSG00000249993,,3,
ENSG00000214301,,3,
ENSG00000272832,,3,
ENSG00000250983,,3,
ENSG00000201827,,3,
ENSG00000091527,,3,
ENSG00000163781,,3,
ENSG00000242337,,3,
ENSG00000252641,,3,
ENSG00000201394,,3,
ENSG00000091513,,3,
ENSG00000244062,,3,
ENSG00000144867,,3,
ENSG00000154917,,3,
ENSG00000221972,,3,
ENSG00000221313,,3,
ENSG00000253087,,3,
